timestamp,service,level,operation,status,message,details,user_id,session_id
2025-07-11T17:33:11.268949,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T17:33:11.965304,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T17:33:11.965440,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T17:33:12.542028,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T17:33:12.542167,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T17:33:13.235956,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T17:33:13.236108,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T17:33:13.754259,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T17:33:13.754399,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T17:33:13.754757,deployment,INFO,info,success,Running test suite,,,
2025-07-11T17:33:13.754819,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 run_tests.py,Working directory: None,,
2025-07-11T17:33:14.957004,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T17:33:14.957263,deployment,INFO,info,success,✅ All tests passed,,,
2025-07-11T17:33:14.957363,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T17:33:14.957511,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T17:33:14.957557,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T17:33:14.957607,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T17:33:14.992598,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T17:33:14.992788,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T17:33:15.027295,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T17:33:17.031652,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T17:33:17.032216,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T17:33:22.038263,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T17:33:22.039507,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T17:33:25.044591,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T17:33:25.044817,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T17:33:25.044951,deployment,INFO,info,success,✅ streamlit is running (PID: 84471),,,
2025-07-11T17:33:25.045658,deployment,INFO,info,success,🎉 Deployment completed successfully in 13.78 seconds,,,
2025-07-11T17:33:25.045771,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T17:33:25.045878,deployment,INFO,info,success,✅ streamlit is running (PID: 84471),,,
2025-07-11T17:33:55.047347,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T17:33:55.047710,deployment,INFO,info,success,✅ streamlit is running (PID: 84471),,,
2025-07-11T21:10:06.862623,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T21:10:06.862966,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T21:10:06.863009,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T21:10:06.863071,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T21:10:06.863108,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T21:10:06.863144,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T21:10:07.690949,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:10:07.691103,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T21:10:08.247139,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:10:08.247250,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T21:10:08.898238,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:10:08.898396,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T21:10:09.419841,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:10:09.419973,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T21:10:09.420296,deployment,INFO,info,success,Running test suite,,,
2025-07-11T21:10:09.420345,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 run_tests.py,Working directory: None,,
2025-07-11T21:10:11.053520,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:10:11.053695,deployment,INFO,info,success,✅ All tests passed,,,
2025-07-11T21:10:11.053744,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T21:10:11.053935,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T21:10:11.053978,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T21:10:11.054032,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T21:10:11.122333,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:10:11.122435,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T21:10:11.157104,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T21:10:13.163406,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T21:10:13.163739,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T21:10:18.174415,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T21:10:18.175771,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T21:10:21.186996,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T21:10:21.187285,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:10:21.187458,deployment,INFO,info,success,✅ streamlit is running (PID: 18820),,,
2025-07-11T21:10:21.188541,deployment,INFO,info,success,🎉 Deployment completed successfully in 14.33 seconds,,,
2025-07-11T21:10:21.188761,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:10:21.188891,deployment,INFO,info,success,✅ streamlit is running (PID: 18820),,,
2025-07-11T21:10:51.197168,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:10:51.197341,deployment,INFO,info,success,✅ streamlit is running (PID: 18820),,,
2025-07-11T21:13:23.131825,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T21:13:23.131968,deployment,INFO,info,success,Stopping all services,,,
2025-07-11T21:13:23.132290,deployment,INFO,info,success,✅ All services stopped,,,
2025-07-11T21:13:27.860789,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: False",,
2025-07-11T21:13:27.860906,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T21:13:27.861226,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T21:13:27.861274,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T21:13:27.861298,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T21:13:27.861339,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T21:13:28.346423,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:13:28.346546,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T21:13:28.879840,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:13:28.879987,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T21:13:29.532982,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:13:29.533126,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T21:13:30.042468,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:13:30.043342,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T21:13:30.043380,deployment,INFO,info,success,Skipping tests (disabled),,,
2025-07-11T21:13:30.043429,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T21:13:30.047210,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T21:13:30.047246,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T21:13:30.047281,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T21:13:30.079844,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:13:30.079924,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T21:13:30.112340,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T21:13:32.117704,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T21:13:32.117906,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T21:13:37.121552,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T21:13:37.122101,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T21:13:40.132026,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T21:13:40.132540,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:13:40.133090,deployment,INFO,info,success,✅ streamlit is running (PID: 20927),,,
2025-07-11T21:13:40.134330,deployment,INFO,info,success,🎉 Deployment completed successfully in 12.27 seconds,,,
2025-07-11T21:13:40.134480,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:13:40.134568,deployment,INFO,info,success,✅ streamlit is running (PID: 20927),,,
2025-07-11T21:14:10.140609,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:14:10.141036,deployment,INFO,info,success,✅ streamlit is running (PID: 20927),,,
2025-07-11T21:15:09.484594,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: False",,
2025-07-11T21:15:09.484698,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T21:15:09.484735,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T21:15:09.484798,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T21:15:09.484831,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T21:15:09.484867,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T21:15:09.981374,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:15:09.981531,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T21:15:10.531764,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:15:10.531886,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T21:15:11.190016,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:15:11.190158,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T21:15:11.686378,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:15:11.686522,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T21:15:11.686875,deployment,INFO,info,success,Skipping tests (disabled),,,
2025-07-11T21:15:11.686917,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T21:15:11.687060,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T21:15:11.687095,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T21:15:11.687154,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T21:15:11.726335,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:15:11.726451,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T21:15:11.758202,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T21:15:13.758966,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T21:15:13.759224,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T21:15:18.766998,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T21:15:18.767436,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T21:15:21.775634,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T21:15:21.775709,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:15:21.775767,deployment,INFO,info,success,✅ streamlit is running (PID: 21795),,,
2025-07-11T21:15:21.775996,deployment,INFO,info,success,🎉 Deployment completed successfully in 12.29 seconds,,,
2025-07-11T21:15:21.776044,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:15:21.776080,deployment,INFO,info,success,✅ streamlit is running (PID: 21795),,,
2025-07-11T21:15:51.781723,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:15:51.782138,deployment,INFO,info,success,✅ streamlit is running (PID: 21795),,,
2025-07-11T21:17:06.150718,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: False",,
2025-07-11T21:17:06.150827,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T21:17:06.151304,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T21:17:06.151476,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T21:17:06.151525,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T21:17:06.151577,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T21:17:06.674268,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:17:06.674426,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T21:17:07.219702,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:17:07.219838,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T21:17:07.877782,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:17:07.877918,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T21:17:08.396825,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:17:08.396965,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T21:17:08.397333,deployment,INFO,info,success,Skipping tests (disabled),,,
2025-07-11T21:17:08.397389,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T21:17:08.397618,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T21:17:08.397658,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T21:17:08.397718,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T21:17:08.429282,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:17:08.429378,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T21:17:08.463107,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T21:17:10.468458,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T21:17:10.468716,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T21:17:15.478325,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T21:17:15.478686,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T21:17:18.486219,deployment,INFO,info,success,✅ Slack bot service started successfully,,,
2025-07-11T21:17:18.486560,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:17:18.486635,deployment,INFO,info,success,✅ streamlit is running (PID: 22915),,,
2025-07-11T21:17:18.486689,deployment,INFO,info,success,✅ slack_bot is running (PID: 22975),,,
2025-07-11T21:17:18.486999,deployment,INFO,info,success,🎉 Deployment completed successfully in 12.34 seconds,,,
2025-07-11T21:17:18.487108,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:17:18.487156,deployment,INFO,info,success,✅ streamlit is running (PID: 22915),,,
2025-07-11T21:17:18.487205,deployment,INFO,info,success,✅ slack_bot is running (PID: 22975),,,
2025-07-11T21:17:48.492672,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:17:48.492901,deployment,INFO,info,success,✅ streamlit is running (PID: 22915),,,
2025-07-11T21:20:03.196493,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T21:20:03.196603,deployment,INFO,info,success,Stopping all services,,,
2025-07-11T21:20:03.196922,deployment,INFO,info,success,✅ All services stopped,,,
2025-07-11T21:20:07.743410,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: False",,
2025-07-11T21:20:07.743568,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T21:20:07.743879,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T21:20:07.743971,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T21:20:07.744010,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T21:20:07.744069,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T21:20:08.239960,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:20:08.240100,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T21:20:08.770952,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:20:08.771103,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T21:20:09.425199,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:20:09.425342,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T21:20:09.943159,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:20:09.943315,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T21:20:09.943631,deployment,INFO,info,success,Skipping tests (disabled),,,
2025-07-11T21:20:09.943692,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T21:20:09.943861,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T21:20:09.943894,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T21:20:09.943956,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T21:20:09.976654,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:20:09.976772,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T21:20:10.011937,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T21:20:12.017352,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T21:20:12.017632,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T21:20:17.027233,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T21:20:17.027747,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T21:20:20.035405,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T21:20:20.035509,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:20:20.035578,deployment,INFO,info,success,✅ streamlit is running (PID: 24736),,,
2025-07-11T21:20:20.035933,deployment,INFO,info,success,🎉 Deployment completed successfully in 12.29 seconds,,,
2025-07-11T21:20:20.035998,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:20:20.036039,deployment,INFO,info,success,✅ streamlit is running (PID: 24736),,,
2025-07-11T21:20:50.041624,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:20:50.041838,deployment,INFO,info,success,✅ streamlit is running (PID: 24736),,,
2025-07-11T21:25:33.662732,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: False",,
2025-07-11T21:25:33.662815,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T21:25:33.662847,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T21:25:33.662896,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T21:25:33.662924,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T21:25:33.662949,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T21:25:34.219451,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:25:34.219567,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T21:25:34.789764,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:25:34.789896,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T21:25:35.490018,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:25:35.490133,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T21:25:36.016301,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:25:36.016434,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T21:25:36.016477,deployment,INFO,info,success,Skipping tests (disabled),,,
2025-07-11T21:25:36.016507,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T21:25:36.017022,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T21:25:36.017053,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T21:25:36.017087,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T21:25:36.053451,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:25:36.053558,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T21:25:36.088155,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T21:25:38.093536,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T21:25:38.093790,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T21:25:43.102783,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T21:25:43.103335,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T21:25:46.112750,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T21:25:46.112918,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:25:46.113478,deployment,INFO,info,success,✅ streamlit is running (PID: 31611),,,
2025-07-11T21:25:46.114878,deployment,INFO,info,success,🎉 Deployment completed successfully in 12.45 seconds,,,
2025-07-11T21:25:46.114989,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:25:46.115068,deployment,INFO,info,success,✅ streamlit is running (PID: 31611),,,
2025-07-11T21:26:16.116370,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:26:16.116806,deployment,INFO,info,success,✅ streamlit is running (PID: 31611),,,
2025-07-11T21:37:24.875485,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: False",,
2025-07-11T21:37:24.875604,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T21:37:24.875643,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T21:37:24.875707,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T21:37:24.875746,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T21:37:24.875801,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T21:37:25.366247,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:37:25.366383,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T21:37:25.897086,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:37:25.897218,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T21:37:26.547457,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:37:26.547600,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T21:37:27.064884,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:37:27.065029,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T21:37:27.065348,deployment,INFO,info,success,Skipping tests (disabled),,,
2025-07-11T21:37:27.065393,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T21:37:27.065974,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T21:37:27.066011,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T21:37:27.066062,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T21:37:27.098348,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T21:37:27.098460,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T21:37:27.131329,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T21:37:29.136763,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T21:37:29.137023,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T21:37:34.143559,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T21:37:34.144191,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T21:37:37.152977,deployment,INFO,info,success,✅ Slack bot service started successfully,,,
2025-07-11T21:37:37.153300,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:37:37.153678,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:37:37.153768,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:37:37.154114,deployment,INFO,info,success,🎉 Deployment completed successfully in 12.28 seconds,,,
